customer_id,complaint_date,complaint_category,severity,comment,resolution_time_days,escalated
CUST0001730,2024-09-24,Delayed Response,2,Just wanted to confirm receipt of my recent payment submission,1,1
CUST0001730,2024-08-08,Rate Increase,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",25,1
CUST0001730,2023-03-14,High Bill,2,The new smart meter is working perfectly and I love the detailed usage data,8,0
CUST0001731,2024-08-06,Service Outage,3,"Had to call multiple times to get any kind of response, frustrating",12,1
CUST0001731,2023-06-28,Service Outage,3,Question about the peak and off-peak pricing hours for my plan,0,0
CUST0001731,2024-11-07,Service Outage,3,Service interruption was really inconvenient and disrupted my work,4,1
CUST0001732,2024-03-27,Meter Malfunction,4,"Had to call multiple times to get any kind of response, frustrating",15,0
CUST0001732,2024-10-31,Delayed Response,4,The billing cycle change caused confusion on my payment schedule,2,0
CUST0001732,2023-03-03,Service Outage,3,Question about the peak and off-peak pricing hours for my plan,14,1
CUST0001732,2024-05-14,Service Outage,4,Service interruption was really inconvenient and disrupted my work,10,0
CUST0001734,2024-01-15,Environmental Concern,2,Want to understand the breakdown of charges on my latest bill,0,0
CUST0001734,2023-01-09,High Bill,1,"Excellent response time to my email inquiry, answered within hours",0,1
CUST0001734,2023-07-29,High Bill,5,"I want to cancel my service immediately, this has been an absolute nightmare",19,0
CUST0001734,2024-10-28,Environmental Concern,4,"My neighbor has the same plan but pays less, something doesn't add up",5,1
CUST0001734,2024-11-22,Service Outage,4,"Not happy with the rate increase, feels unfair to long-term customers",17,0
CUST0001734,2023-05-28,Environmental Concern,3,Called to inquire about my bill details and payment options,2,0
CUST0001734,2023-02-05,Meter Malfunction,4,"The online portal is confusing and hard to navigate, needs improvement",5,1
CUST0001734,2024-05-01,High Bill,1,Impressed by the professionalism of the technician who visited my home,6,0
CUST0001735,2023-02-26,Meter Malfunction,4,Power flickering has been an ongoing issue that nobody seems to fix,3,1
CUST0001735,2023-11-01,Environmental Concern,5,Completely fed up with the constant outages and zero accountability from management,4,1
CUST0001735,2024-01-17,Delayed Response,5,I am extremely frustrated with the complete lack of communication from your team,2,1
CUST0001735,2023-12-31,Service Outage,2,Question about the peak and off-peak pricing hours for my plan,22,0
CUST0001735,2024-08-04,Connection Issue,2,I would like to update my contact information on file please,1,0
CUST0001735,2023-01-19,Service Outage,2,Looking for details on estimated vs actual meter readings,3,0
CUST0001736,2023-12-29,Poor Customer Service,3,Service interruption was really inconvenient and disrupted my work,0,0
CUST0001736,2024-11-14,Service Outage,4,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",3,0
CUST0001737,2024-05-30,Rate Increase,3,The technician didn't show up during the scheduled time window again,6,1
CUST0001737,2023-10-31,Delayed Response,2,Want to understand the breakdown of charges on my latest bill,0,1
CUST0001737,2023-09-25,Connection Issue,1,"Great experience overall, the agent went above and beyond to help me",4,1
CUST0001738,2024-07-17,Poor Customer Service,3,Resolution took much longer than what was originally promised to me,2,1
CUST0001738,2023-07-28,Poor Customer Service,4,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",5,0
CUST0001739,2023-02-18,High Bill,1,"Appreciate the prompt service restoration, great job by the crew",0,0
CUST0001740,2024-04-10,Service Outage,4,"I want to cancel my service immediately, this has been an absolute nightmare",0,1
CUST0001741,2024-02-29,Environmental Concern,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",8,0
CUST0001741,2023-09-16,Delayed Response,4,Power flickering has been an ongoing issue that nobody seems to fix,0,1
CUST0001741,2024-09-26,Meter Malfunction,5,"Terrible service, been waiting for weeks with no resolution whatsoever",0,0
CUST0001743,2024-02-04,Delayed Response,4,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",1,1
CUST0001746,2023-05-03,Billing Error,3,The technician didn't show up during the scheduled time window again,0,0
CUST0001746,2024-06-04,Connection Issue,5,"I want to cancel my service immediately, this has been an absolute nightmare",0,1
CUST0001746,2023-07-08,Rate Increase,4,"The incompetence of your billing department is beyond belief, absolutely furious",16,1
CUST0001746,2024-06-06,Environmental Concern,2,Looking for details on estimated vs actual meter readings,3,0
CUST0001746,2023-08-21,High Bill,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",11,0
CUST0001746,2023-11-28,Rate Increase,3,Waited on hold for 45 minutes which is unacceptable in this day and age,0,0
CUST0001746,2024-01-12,Rate Increase,4,"The incompetence of your billing department is beyond belief, absolutely furious",6,0
CUST0001747,2023-09-08,Connection Issue,3,"Not happy with the rate increase, feels unfair to long-term customers",4,0
CUST0001747,2023-06-17,Meter Malfunction,2,"Happy with the new rate plan options, they really fit my needs well",4,1
CUST0001747,2024-05-20,High Bill,4,"Bill seems higher than expected this month, not very happy about it",4,0
CUST0001747,2024-05-19,Environmental Concern,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",9,0
CUST0001747,2024-12-30,Delayed Response,3,Need information about available rate plans and any current promotions,11,0
CUST0001747,2023-09-30,Service Outage,4,"The incompetence of your billing department is beyond belief, absolutely furious",3,0
CUST0001747,2023-05-28,Environmental Concern,4,The billing cycle change caused confusion on my payment schedule,4,0
CUST0001748,2024-01-29,Rate Increase,5,Completely fed up with the constant outages and zero accountability from management,4,0
CUST0001748,2024-03-17,Poor Customer Service,3,"I was promised a callback but never received one, disappointed",1,0
CUST0001748,2023-01-19,High Bill,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",12,0
CUST0001748,2024-01-19,Meter Malfunction,4,"I regret ever signing up with this company, worst decision I ever made",15,0
CUST0001748,2024-07-26,Delayed Response,2,Looking for details on estimated vs actual meter readings,6,0
CUST0001750,2024-06-26,Poor Customer Service,1,"Great experience overall, the agent went above and beyond to help me",1,1
CUST0001750,2023-08-16,Service Outage,3,Just wanted to confirm receipt of my recent payment submission,16,0
CUST0001750,2023-10-18,Poor Customer Service,5,"The incompetence of your billing department is beyond belief, absolutely furious",2,1
CUST0001751,2024-01-07,Connection Issue,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",18,0
CUST0001751,2023-08-04,Connection Issue,2,Checking on the status of my refund that was processed recently,7,1
CUST0001753,2024-11-08,Service Outage,5,"I want to cancel my service immediately, this has been an absolute nightmare",0,1
CUST0001753,2023-04-21,Rate Increase,3,Just wanted to confirm receipt of my recent payment submission,5,0
CUST0001753,2023-05-05,Service Outage,1,"Excellent response time to my email inquiry, answered within hours",0,0
CUST0001753,2024-05-26,Delayed Response,5,Completely fed up with the constant outages and zero accountability from management,6,0
CUST0001755,2024-09-13,Delayed Response,1,Customer service representative was very helpful and knowledgeable,0,0
CUST0001755,2024-12-25,Service Outage,4,Power flickering has been an ongoing issue that nobody seems to fix,1,1
CUST0001755,2024-06-11,Billing Error,3,Inquiring about payment plan options available for my account,3,1
CUST0001755,2023-11-14,Delayed Response,4,"I regret ever signing up with this company, worst decision I ever made",2,0
CUST0001756,2023-09-10,Rate Increase,2,Want to understand the breakdown of charges on my latest bill,18,0
CUST0001756,2023-12-16,Delayed Response,2,Looking for details on estimated vs actual meter readings,3,1
CUST0001756,2024-08-12,Delayed Response,2,General account inquiry about my current balance and due date,4,0
CUST0001756,2023-11-15,Meter Malfunction,3,Called to inquire about my bill details and payment options,9,1
CUST0001756,2024-11-10,Connection Issue,2,"Your team handled my move-in process smoothly, very happy with the experience",19,0
CUST0001756,2023-05-31,Rate Increase,4,Completely fed up with the constant outages and zero accountability from management,0,1
CUST0001756,2024-02-02,Service Outage,3,Not satisfied with the response I got from the support agent,3,0
CUST0001756,2023-10-11,Environmental Concern,4,"I regret ever signing up with this company, worst decision I ever made",0,0
CUST0001756,2023-07-21,Connection Issue,3,Resolution took much longer than what was originally promised to me,6,1
CUST0001757,2023-06-11,Rate Increase,1,"The autopay setup was easy and the confirmation was immediate, well done",2,0
CUST0001757,2024-11-19,Connection Issue,1,"Excellent response time to my email inquiry, answered within hours",19,0
CUST0001757,2023-04-23,Service Outage,2,Question about the peak and off-peak pricing hours for my plan,2,0
CUST0001757,2023-05-18,Delayed Response,2,Very satisfied with how quickly the outage was resolved in our area,4,0
CUST0001761,2024-05-03,Billing Error,3,"Not happy with the rate increase, feels unfair to long-term customers",4,1
CUST0001761,2024-11-28,Meter Malfunction,3,Following up on my previous service request submitted last week,2,0
CUST0001761,2023-01-05,Billing Error,4,"Terrible service, been waiting for weeks with no resolution whatsoever",28,0
CUST0001761,2023-09-04,Connection Issue,3,Asking about the process for transferring service to a new address,5,0
CUST0001761,2024-10-10,Delayed Response,4,Completely fed up with the constant outages and zero accountability from management,0,0
CUST0001761,2024-05-08,Rate Increase,3,Just wanted to confirm receipt of my recent payment submission,0,0
CUST0001761,2023-07-12,Poor Customer Service,5,"The incompetence of your billing department is beyond belief, absolutely furious",0,0
CUST0001762,2024-04-04,Meter Malfunction,5,"I want to cancel my service immediately, this has been an absolute nightmare",12,0
CUST0001762,2024-10-10,Rate Increase,2,General account inquiry about my current balance and due date,3,0
CUST0001762,2024-06-14,Poor Customer Service,3,Want to understand the breakdown of charges on my latest bill,2,0
CUST0001763,2024-05-30,Service Outage,3,Service interruption was really inconvenient and disrupted my work,5,0
CUST0001763,2024-02-01,High Bill,4,Waited on hold for 45 minutes which is unacceptable in this day and age,9,0
CUST0001763,2024-03-15,Delayed Response,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",2,0
CUST0001763,2024-06-08,Environmental Concern,3,Waited on hold for 45 minutes which is unacceptable in this day and age,14,1
CUST0001763,2024-10-03,Poor Customer Service,4,I feel like I'm not getting value for what I'm paying every month,16,1
