customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00457,2024-06-28,Outage,Service interruption was brief. Would like better communication next time.,3,8,1,0
C00457,2023-12-03,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,15,1,0
C00457,2023-04-22,Technical,Service interruption was brief. Would like better communication next time.,3,14,1,0
C00457,2023-05-26,Technical,Billing errors again! Third month in a row. Completely incompetent.,5,18,0,1
C00457,2024-10-24,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,5,16,0,1
C00458,2022-01-11,Outage,Billing seems correct this month. Last month there was a small issue.,4,12,1,1
C00458,2024-07-12,Billing,Technician arrived on time but the fix took longer than expected.,3,15,1,1
C00458,2024-03-01,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,5,6,0,0
C00458,2022-07-11,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,5,13,0,0
C00458,2024-02-13,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,12,0,0
C00459,2024-07-15,Meter Reading,Service interruption was brief. Would like better communication next time.,1,6,0,1
C00459,2022-12-02,Billing,Account change was processed but took a few extra days.,3,6,0,1
C00460,2023-03-21,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,2,7,0,1
C00460,2023-06-06,Technical,"Quick and helpful customer service, thank you!",2,6,0,1
C00462,2023-03-09,Technical,Service interruption was brief. Would like better communication next time.,3,5,0,1
C00462,2024-12-06,Technical,Had to follow up twice to get my meter reading corrected.,3,5,0,1
C00464,2023-01-06,Billing,Very pleased with the resolution. Great team.,3,2,0,0
C00464,2024-01-23,Account Management,Service interruption was brief. Would like better communication next time.,3,6,1,1
C00465,2024-10-25,Outage,Billing errors again! Third month in a row. Completely incompetent.,1,2,0,1
C00465,2024-01-15,Outage,Very pleased with the resolution. Great team.,2,5,0,0
C00467,2024-06-02,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,1,4,0,1
C00469,2024-07-20,Service Quality,Had to follow up twice to get my meter reading corrected.,3,4,0,1
C00469,2023-08-14,Service Quality,Service interruption was brief. Would like better communication next time.,1,2,0,1
C00470,2022-01-17,Billing,Technician arrived on time but the fix took longer than expected.,3,5,0,1
C00470,2024-05-19,Meter Reading,The support person was polite but couldn't fully resolve my issue.,2,2,0,1
C00472,2023-07-15,Billing,"Great experience, the technician was professional and efficient.",3,2,0,1
C00474,2023-07-05,Billing,Billing seems correct this month. Last month there was a small issue.,4,10,0,1
C00474,2024-11-23,Meter Reading,My service was cut off without warning. I demand an explanation.,4,26,0,1
C00474,2022-07-06,Meter Reading,The support person was polite but couldn't fully resolve my issue.,5,29,0,0
C00474,2024-06-22,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,12,0,1
C00474,2022-10-09,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,6,1,1
C00474,2023-03-10,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,3,18,0,0
C00475,2024-07-15,Account Management,Unresponsive support and endless hold times. Absolutely awful.,3,4,1,1
C00475,2024-02-19,Technical,"Very happy with the service, everything works great.",1,3,0,1
C00476,2023-01-23,Outage,"Outstanding service quality, no issues whatsoever.",3,1,1,1
C00476,2022-06-02,Technical,Billing errors again! Third month in a row. Completely incompetent.,1,7,0,1
C00477,2023-04-08,Technical,"Excellent response time, I am very satisfied.",3,2,0,1
C00480,2024-09-06,Service Quality,No major problems but the website is a bit slow.,1,0,0,1
C00481,2023-08-17,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,15,0,1
C00481,2024-06-27,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,9,1,1
C00481,2022-07-18,Meter Reading,The support person was polite but couldn't fully resolve my issue.,5,5,0,1
C00482,2023-12-03,Technical,"Outstanding service quality, no issues whatsoever.",1,4,0,1
C00482,2023-04-08,Technical,"Outstanding service quality, no issues whatsoever.",1,2,0,1
C00483,2023-02-25,Meter Reading,The new meter reading service is fantastic.,1,5,0,1
C00483,2024-09-23,Technical,Billing seems correct this month. Last month there was a small issue.,2,7,0,0
C00485,2024-12-11,Billing,Account change was processed but took a few extra days.,1,0,0,1
C00485,2022-04-23,Billing,Service is generally okay. Had a minor billing discrepancy last month.,1,5,0,1
C00486,2023-04-16,Meter Reading,Nothing special to report. Service has been average.,3,0,0,1
C00488,2023-06-18,Billing,"Great experience, the technician was professional and efficient.",3,2,0,0
C00489,2024-11-08,Outage,Had to follow up twice to get my meter reading corrected.,1,0,0,1
C00489,2023-07-11,Service Quality,The outage was resolved. It would have been nice to get a notification.,2,1,1,1
C00490,2022-07-07,Technical,"Outstanding service quality, no issues whatsoever.",3,4,0,1
C00491,2022-02-15,Service Quality,Technician arrived on time but the fix took longer than expected.,4,28,1,1
C00491,2023-09-08,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,5,28,0,1
C00491,2022-06-18,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,16,0,1
C00491,2023-12-26,Meter Reading,Technician arrived on time but the fix took longer than expected.,5,5,0,0
C00491,2024-01-05,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,5,28,0,1
C00492,2023-07-24,Service Quality,Had to follow up twice to get my meter reading corrected.,3,7,0,1
C00492,2022-06-03,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,6,1,1
C00494,2024-03-17,Meter Reading,Service interruption was brief. Would like better communication next time.,3,1,0,1
C00494,2024-08-07,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,4,0,0
C00495,2024-09-16,Service Quality,My billing issue was resolved within hours. Highly recommend.,2,3,0,1
C00497,2024-06-06,Technical,Technician arrived on time but the fix took longer than expected.,3,0,0,0
C00499,2024-08-10,Account Management,The technician never showed up. I took a day off work for nothing.,4,26,1,1
C00499,2023-02-10,Account Management,My service was cut off without warning. I demand an explanation.,5,25,0,1
C00499,2022-10-23,Technical,Billing errors again! Third month in a row. Completely incompetent.,5,26,1,0
C00499,2024-05-20,Account Management,Unresponsive support and endless hold times. Absolutely awful.,4,13,1,0
C00501,2023-10-21,Service Quality,No major problems but the website is a bit slow.,3,13,1,1
C00501,2024-04-28,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,21,1,0
C00501,2024-08-11,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,5,18,0,0
C00503,2023-08-22,Service Quality,"Quick and helpful customer service, thank you!",3,7,0,1
C00503,2023-07-12,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,2,4,0,1
C00504,2024-04-16,Account Management,"Excellent response time, I am very satisfied.",1,2,0,0
C00504,2022-09-09,Account Management,"Very happy with the service, everything works great.",3,4,0,1
C00505,2024-10-08,Outage,"Outstanding service quality, no issues whatsoever.",2,4,0,0
C00505,2024-12-16,Billing,"Outstanding service quality, no issues whatsoever.",1,0,0,0
C00506,2024-11-23,Meter Reading,Technician arrived on time but the fix took longer than expected.,2,5,0,1
C00507,2023-07-01,Meter Reading,The support person was polite but couldn't fully resolve my issue.,1,5,0,1
C00509,2022-11-19,Account Management,Nothing special to report. Service has been average.,1,3,0,1
C00510,2024-10-06,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,1,3,0,1
C00512,2024-07-16,Technical,The new meter reading service is fantastic.,1,5,0,1
C00514,2024-02-15,Account Management,The support person was polite but couldn't fully resolve my issue.,3,2,0,1
C00514,2024-11-11,Technical,Service is generally okay. Had a minor billing discrepancy last month.,1,3,0,1
C00515,2022-09-01,Service Quality,"Love the online portal, makes managing my account super easy.",2,2,1,1
C00515,2024-08-13,Account Management,Technician arrived on time but the fix took longer than expected.,3,6,0,1
C00516,2023-06-04,Account Management,The support team was extremely helpful and resolved my issue quickly.,1,3,0,1
C00518,2024-01-13,Outage,The support person was polite but couldn't fully resolve my issue.,2,6,0,1
C00519,2024-05-13,Service Quality,"Very happy with the service, everything works great.",1,1,0,1
C00521,2024-07-21,Technical,Nothing special to report. Service has been average.,5,7,1,0
C00521,2024-05-24,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,7,0,0
C00521,2023-08-07,Billing,Billing seems correct this month. Last month there was a small issue.,3,29,1,1
C00521,2024-11-15,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,7,1,0
C00521,2023-05-08,Outage,Service interruption was brief. Would like better communication next time.,3,5,0,1
C00522,2024-10-27,Technical,"Quick and helpful customer service, thank you!",2,4,0,0
C00527,2023-11-25,Outage,Service interruption was brief. Would like better communication next time.,1,5,0,1
C00527,2023-11-06,Service Quality,The technician never showed up. I took a day off work for nothing.,3,4,0,1
C00528,2023-09-08,Outage,Had to follow up twice to get my meter reading corrected.,2,1,0,1
C00528,2023-12-10,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,3,0,1
C00530,2024-03-13,Account Management,No major problems but the website is a bit slow.,3,5,1,1
C00531,2023-03-17,Technical,Nothing special to report. Service has been average.,1,2,1,1
C00531,2023-04-15,Billing,Account change was processed but took a few extra days.,1,7,0,1
C00532,2024-10-20,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,29,0,1
C00532,2024-07-06,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,26,0,0
C00532,2023-01-13,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,21,0,0
C00532,2024-01-10,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,11,0,1
C00535,2022-09-18,Outage,Technician arrived on time but the fix took longer than expected.,2,7,0,1
C00535,2022-12-12,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,2,0,0,1
C00536,2023-11-14,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,2,1,0,1
C00538,2023-03-27,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,2,5,0,1
C00538,2024-07-20,Meter Reading,No major problems but the website is a bit slow.,2,0,0,1
C00542,2024-01-22,Account Management,Account change was processed but took a few extra days.,3,16,0,1
C00542,2024-07-20,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,28,0,1
C00542,2024-08-05,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,3,18,1,0
C00542,2024-07-21,Technical,Service interruption was brief. Would like better communication next time.,5,16,0,0
C00542,2024-06-27,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,15,0,1
C00542,2024-06-25,Technical,Billing errors again! Third month in a row. Completely incompetent.,4,15,0,1
C00543,2022-08-12,Outage,"Great experience, the technician was professional and efficient.",1,3,0,1
C00543,2022-04-20,Account Management,Very pleased with the resolution. Great team.,2,2,0,1
C00544,2023-10-03,Service Quality,Had to follow up twice to get my meter reading corrected.,5,15,0,1
C00544,2024-07-06,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,16,1,1
C00544,2023-03-12,Billing,Nothing special to report. Service has been average.,5,11,0,1
