cust_id,date_of_complaint,issue_type,feedback_text,priority_level,days_to_resolve,is_escalated,is_resolved
C00422,2023-10-05,Billing,Had to follow up twice to get my meter reading corrected.,1,5,0,1
C00424,2023-07-01,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,5,0,1
C00424,2022-02-08,Meter Reading,No major problems but the website is a bit slow.,2,7,0,1
C00425,2023-04-04,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,1,6,0,1
C00426,2023-09-10,Account Management,My billing issue was resolved within hours. Highly recommend.,1,7,0,1
C00426,2023-04-16,Account Management,"Excellent response time, I am very satisfied.",3,2,1,1
C00428,2024-10-03,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,4,16,1,0
C00428,2024-06-28,Technical,Account change was processed but took a few extra days.,4,14,1,0
C00428,2024-01-03,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,12,1,0
C00428,2024-12-10,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,15,0,1
C00428,2024-07-09,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,22,0,1
C00428,2024-09-19,Account Management,Nothing special to report. Service has been average.,3,29,0,1
C00430,2024-05-26,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,20,1,0
C00430,2024-08-26,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,4,16,1,0
C00430,2022-01-13,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,12,0,1
C00432,2022-12-05,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,8,0,0
C00432,2022-02-08,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,3,11,1,0
C00432,2023-02-07,Outage,My service was cut off without warning. I demand an explanation.,4,27,1,0
C00432,2023-11-06,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,11,1,1
C00432,2024-06-23,Service Quality,The outage was resolved. It would have been nice to get a notification.,5,19,1,1
C00432,2023-01-06,Technical,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,6,0,0
C00433,2024-01-01,Billing,The new meter reading service is fantastic.,1,1,0,1
C00433,2024-10-11,Billing,Account change was processed but took a few extra days.,3,5,0,1
C00434,2024-05-26,Technical,The new meter reading service is fantastic.,1,3,0,1
C00436,2024-04-25,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,1,0,0,1
C00436,2024-12-11,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,3,7,0,1
C00437,2024-03-17,Outage,No major problems but the website is a bit slow.,2,7,0,1
C00438,2022-10-27,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,1,3,0,1
C00438,2022-01-04,Meter Reading,The outage was resolved. It would have been nice to get a notification.,1,2,0,1
C00439,2022-01-25,Billing,The technician never showed up. I took a day off work for nothing.,3,4,0,1
C00440,2024-01-15,Account Management,Account change was processed but took a few extra days.,4,28,0,0
C00440,2023-04-14,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,18,1,1
C00440,2024-09-20,Outage,No major problems but the website is a bit slow.,5,8,0,0
C00441,2024-03-20,Service Quality,"Very happy with the service, everything works great.",3,3,0,1
C00442,2024-05-25,Meter Reading,Service interruption was brief. Would like better communication next time.,2,3,0,1
C00443,2023-04-03,Outage,My billing issue was resolved within hours. Highly recommend.,1,2,0,1
C00443,2022-04-13,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,1,0,0,1
C00444,2024-07-22,Outage,Very pleased with the resolution. Great team.,1,4,1,1
C00444,2024-06-12,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,3,3,0,1
C00445,2024-08-02,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,8,0,1
C00445,2024-04-17,Technical,Unresponsive support and endless hold times. Absolutely awful.,5,29,0,1
C00445,2022-07-12,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,4,25,0,1
C00446,2022-11-02,Meter Reading,Very pleased with the resolution. Great team.,3,0,0,1
C00446,2023-07-26,Account Management,Billing seems correct this month. Last month there was a small issue.,1,3,0,1
C00447,2023-10-22,Billing,The new meter reading service is fantastic.,1,7,0,1
C00449,2023-02-15,Outage,Technician arrived on time but the fix took longer than expected.,3,5,0,1
C00449,2022-10-03,Service Quality,"Very happy with the service, everything works great.",2,5,1,1
C00450,2024-03-17,Outage,Very pleased with the resolution. Great team.,3,5,0,1
C00451,2024-05-12,Technical,My service was cut off without warning. I demand an explanation.,5,20,1,0
C00451,2024-08-16,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,3,23,0,1
C00451,2024-09-05,Account Management,The technician never showed up. I took a day off work for nothing.,5,25,0,1
C00451,2023-04-17,Billing,Billing seems correct this month. Last month there was a small issue.,3,20,1,1
C00451,2023-01-05,Service Quality,My service was cut off without warning. I demand an explanation.,5,24,1,1
C00453,2024-01-24,Technical,Had to follow up twice to get my meter reading corrected.,3,17,0,1
C00453,2022-08-27,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,3,16,1,0
C00453,2023-03-13,Technical,Nothing special to report. Service has been average.,4,19,1,0
C00453,2022-01-11,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,22,0,1
C00453,2023-04-20,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,22,0,0
C00453,2023-05-01,Outage,Unresponsive support and endless hold times. Absolutely awful.,5,18,0,0
C00454,2024-04-24,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,5,1,0
C00454,2023-08-01,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,13,0,1
C00454,2024-09-26,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,3,22,1,0
C00454,2024-01-17,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,3,14,1,1
C00456,2023-03-07,Technical,Technician arrived on time but the fix took longer than expected.,2,2,0,1
C00456,2023-10-10,Technical,"Quick and helpful customer service, thank you!",1,3,0,1
C00457,2023-02-06,Meter Reading,Technician arrived on time but the fix took longer than expected.,1,3,0,1
C00458,2024-04-06,Service Quality,Technician arrived on time but the fix took longer than expected.,4,29,0,0
C00458,2022-03-20,Outage,Unresponsive support and endless hold times. Absolutely awful.,4,12,0,0
C00458,2024-11-08,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,6,0,0
C00458,2022-03-22,Technical,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,27,0,0
C00458,2024-01-25,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,26,1,0
C00459,2023-03-23,Service Quality,My billing issue was resolved within hours. Highly recommend.,3,5,0,1
C00459,2022-09-01,Service Quality,"Excellent response time, I am very satisfied.",3,1,0,1
C00461,2024-10-26,Account Management,The support person was polite but couldn't fully resolve my issue.,2,2,0,1
C00462,2023-09-15,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,28,0,0
C00462,2024-11-18,Outage,The support person was polite but couldn't fully resolve my issue.,4,20,0,1
C00462,2023-05-22,Outage,Billing seems correct this month. Last month there was a small issue.,4,26,1,0
C00462,2023-11-24,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,27,0,0
C00462,2023-01-06,Billing,The technician never showed up. I took a day off work for nothing.,4,21,0,0
C00462,2023-10-24,Billing,The technician never showed up. I took a day off work for nothing.,3,9,1,1
C00463,2024-02-20,Service Quality,"Quick and helpful customer service, thank you!",3,6,0,1
C00464,2022-04-20,Outage,Technician arrived on time but the fix took longer than expected.,4,27,1,0
C00464,2023-06-11,Billing,Billing seems correct this month. Last month there was a small issue.,5,14,1,1
C00464,2022-12-20,Technical,Nothing special to report. Service has been average.,5,15,0,1
C00464,2023-04-24,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,8,1,1
C00466,2023-10-16,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,20,0,1
C00466,2022-10-26,Outage,Billing errors again! Third month in a row. Completely incompetent.,3,5,1,0
C00466,2023-12-14,Service Quality,The technician never showed up. I took a day off work for nothing.,4,9,1,1
C00466,2024-03-03,Meter Reading,Had to follow up twice to get my meter reading corrected.,3,21,1,1
C00466,2023-07-18,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,4,28,0,1
C00466,2024-06-27,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,4,17,0,1
C00467,2023-10-04,Service Quality,Account change was processed but took a few extra days.,5,14,0,1
C00467,2022-12-03,Billing,Service is generally okay. Had a minor billing discrepancy last month.,3,21,0,0
C00467,2022-12-03,Technical,Nothing special to report. Service has been average.,3,7,1,1
C00467,2023-04-10,Account Management,Billing errors again! Third month in a row. Completely incompetent.,4,16,0,0
C00467,2024-07-16,Account Management,My service was cut off without warning. I demand an explanation.,3,19,0,0
C00469,2024-10-06,Outage,No major problems but the website is a bit slow.,2,6,0,1
C00471,2023-03-04,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,2,2,0,1
C00472,2024-01-14,Account Management,"Quick and helpful customer service, thank you!",1,0,0,1
C00473,2024-05-12,Technical,Account change was processed but took a few extra days.,1,6,0,1
C00474,2023-05-07,Meter Reading,My billing issue was resolved within hours. Highly recommend.,1,1,1,1
C00474,2024-03-25,Outage,"Outstanding service quality, no issues whatsoever.",2,1,0,1
C00475,2024-05-23,Billing,"Very happy with the service, everything works great.",1,4,0,0
C00475,2024-07-26,Account Management,"Very happy with the service, everything works great.",1,2,0,1
C00476,2022-09-09,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,4,5,0,0
C00476,2022-12-25,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,4,9,0,0
C00476,2024-11-16,Service Quality,Account change was processed but took a few extra days.,5,12,1,1
C00477,2023-05-26,Outage,Service is generally okay. Had a minor billing discrepancy last month.,3,3,0,1
C00478,2024-01-13,Account Management,"Excellent response time, I am very satisfied.",3,0,0,1
C00478,2024-04-05,Service Quality,The support team was extremely helpful and resolved my issue quickly.,1,0,0,1
C00479,2023-07-13,Technical,The technician never showed up. I took a day off work for nothing.,4,23,1,0
C00479,2022-01-15,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,5,19,0,0
C00479,2023-07-04,Meter Reading,Billing seems correct this month. Last month there was a small issue.,5,24,0,1
C00479,2024-06-16,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,4,24,1,0
C00480,2024-02-06,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",2,7,0,1
C00480,2023-05-15,Service Quality,"Great experience, the technician was professional and efficient.",2,3,0,1
C00481,2022-01-11,Meter Reading,No major problems but the website is a bit slow.,4,28,0,1
C00481,2023-09-06,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,9,0,0
C00481,2023-11-14,Service Quality,Had to follow up twice to get my meter reading corrected.,3,27,0,0
C00482,2022-09-23,Technical,The outage was resolved. It would have been nice to get a notification.,3,23,0,1
